"","Cap1","Cap2","Time","Distance"
"208043",376,218,9941,2.48946180153502
"208048",742,218,9941,1.60648344983694
"208052",436,218,9941,1.71777130250217
"208055",100,218,9941,2.83099946079119
"208057",116,218,9941,1.45627973288926
"208059",218,255,9941,3.75772369432932
"208064",376,218,9942,2.28163637103062
"208069",742,218,9942,1.59905916497796
"208073",436,218,9942,1.71312920648152
"208076",100,218,9942,2.82781769534388
"208078",116,218,9942,1.44963251333019
"208080",218,255,9942,3.69522530907711
"208085",376,218,9943,2.15893012879273
"208090",742,218,9943,1.61017567557084
"208094",436,218,9943,1.68466021051724
"208097",100,218,9943,2.85363473769857
"208099",116,218,9943,1.45022139651296
"208101",218,255,9943,2.95490102741186
"208106",376,218,9944,2.10620852569469
"208111",742,218,9944,1.59712385787703
"208115",436,218,9944,1.6763280896352
"208118",100,218,9944,2.8432534141367
"208120",116,218,9944,1.41945348444533
"208122",218,255,9944,2.50655548183578
"208127",376,218,9945,2.0816869143279
"208132",742,218,9945,1.60439067564605
"208136",436,218,9945,1.71799883393441
"208139",100,218,9945,2.83313786383579
"208141",116,218,9945,1.39837769739116
"208143",218,255,9945,2.18995615943813
"208148",376,218,9946,2.14787267827588
"208153",742,218,9946,1.70074297193903
"208157",436,218,9946,2.00460790039948
"208160",100,218,9946,2.89483667440842
"208162",116,218,9946,1.52459718009742
"208164",218,255,9946,1.95177697323772
"208169",376,218,9947,2.21628035126425
"208174",742,218,9947,1.83580092964896
"208178",436,218,9947,2.05610713043581
"208181",100,218,9947,2.89483667440842
"208183",116,218,9947,1.46665835802378
"208185",218,255,9947,1.875797124361
"208190",376,218,9948,2.41752075194816
"208195",742,218,9948,2.47218420491698
"208199",436,218,9948,2.14169834214088
"208202",100,218,9948,2.76724228073727
"208204",116,218,9948,1.06571672887358
"208206",218,255,9948,1.79689069013672
"208211",376,218,9949,2.43901528795947
"208216",742,218,9949,2.50535681452842
"208220",436,218,9949,2.23220542268605
"208223",100,218,9949,2.76397030655179
"208225",116,218,9949,1.10542352178204
"208227",218,255,9949,1.82238220727706
"208232",376,218,9950,2.43711202512318
"208237",742,218,9950,2.5897882001824
"208241",436,218,9950,2.16172297427862
"208244",100,218,9950,2.76397030655179
"208246",116,218,9950,1.14886759028576
"208248",218,255,9950,2.00268264826857
"208253",376,218,9951,2.43711202512318
"208258",742,218,9951,2.72512518221182
"208262",436,218,9951,2.09255376194161
"208265",100,218,9951,2.76397030655179
"208267",116,218,9951,1.14234430078501
"208269",218,255,9951,2.38027040384596
"208274",376,218,9952,2.39690215538724
"208279",742,218,9952,2.73610798025681
"208283",436,218,9952,2.07129142638621
"208286",100,218,9952,2.69209402150073
"208288",116,218,9952,1.03351228018829
"208290",218,255,9952,2.46439022633369
"208295",376,218,9953,2.39652542327429
"208300",742,218,9953,2.74701588630736
"208304",436,218,9953,1.99838843816937
"208307",100,218,9953,2.6886055519172
"208309",116,218,9953,1.02843724674868
"208311",218,255,9953,2.75318114497557
"208316",376,218,9954,2.32560566085482
"208321",742,218,9954,2.71619178723171
"208325",436,218,9954,1.94129850272981
"208328",100,218,9954,2.66837008169781
"208330",116,218,9954,0.908861123659715
"208332",218,255,9954,2.67590898436961
"208337",376,218,9955,2.32334821139665
"208342",742,218,9955,2.80817877657834
"208346",436,218,9955,1.9231639089763
"208349",100,218,9955,2.76194070003322
"208351",116,218,9955,0.813714889012116
"208353",218,255,9955,2.72166458569531
"208358",376,218,9956,2.32232292261434
"208363",742,218,9956,2.82018458718946
"208367",436,218,9956,1.95091697889095
"208370",100,218,9956,2.84694820441117
"208372",116,218,9956,0.778192029064806
"208374",218,255,9956,2.72489943681028
"208379",376,218,9957,2.30533178395215
"208384",742,218,9957,2.81162454437306
"208388",436,218,9957,1.94449253539966
"208391",100,218,9957,2.84175185772791
"208393",116,218,9957,0.878038107259588
"208395",218,255,9957,2.71004072536558
"208400",376,218,9958,2.31887136465135
"208405",742,218,9958,2.80745431753056
"208409",436,218,9958,1.94577881030322
"208412",100,218,9958,2.92956293351073
"208414",116,218,9958,1.1155968341314
"208416",218,255,9958,2.70183104387377
"208421",376,218,9959,2.31470670129068
"208426",742,218,9959,2.80565034404164
"208430",436,218,9959,1.93957683040013
"208433",100,218,9959,2.92854973579074
"208435",116,218,9959,1.43045292485597
"208437",218,255,9959,2.69823730862206
"208442",376,218,9960,2.30437240067659
"208447",742,218,9960,2.81037796333945
"208451",436,218,9960,1.8970118113035
"208454",100,218,9960,2.96450892597745
"208456",116,218,9960,1.7242105474072
"208458",218,255,9960,2.65353540570029
"208463",376,218,9961,2.30437240067659
"208468",742,218,9961,2.81097689083777
"208472",436,218,9961,1.8970118113035
"208475",100,218,9961,2.96853784137915
"208477",116,218,9961,1.8206875946163
"208479",218,255,9961,2.68948925781402
"208484",376,218,9962,2.30437240067659
"208489",742,218,9962,2.82109587595388
"208493",436,218,9962,1.75469518492558
"208496",100,218,9962,2.97105383195929
"208498",116,218,9962,1.90565645659283
"208500",218,255,9962,2.68948925781402
"208505",376,218,9963,2.30437240067659
"208510",742,218,9963,2.83823768724961
"208514",436,218,9963,1.75469518492558
"208517",100,218,9963,2.97105383195929
"208519",116,218,9963,1.90677453270017
"208521",218,255,9963,2.68948925781402
"208526",376,218,9964,2.30437240067659
"208531",742,218,9964,2.83823768724961
"208535",436,218,9964,1.75469518492558
"208538",100,218,9964,2.97119706631856
"208540",116,218,9964,1.90878572211602
"208542",218,255,9964,2.68948925781402
"208547",376,218,9965,2.3068844710128
"208552",742,218,9965,2.82047791860245
"208556",436,218,9965,1.79041971216835
"208559",100,218,9965,2.95242123181974
"208561",116,218,9965,1.87789123159796
"208563",218,255,9965,2.65669565223042
"208568",376,218,9966,2.30725861032092
"208573",742,218,9966,2.82047791860245
"208577",436,218,9966,1.80953075127808
"208580",100,218,9966,2.95242123181974
"208582",116,218,9966,1.9470756814362
"208584",218,255,9966,2.4221394556179
"208589",376,218,9967,2.28445034242375
"208594",742,218,9967,2.81896119500145
"208598",436,218,9967,1.83379949761717
"208601",100,218,9967,2.95081707669249
"208603",116,218,9967,1.96679130425066
"208605",218,255,9967,2.36726276321071
"208610",376,218,9968,2.23969215024387
"208615",742,218,9968,2.81896119500145
"208619",436,218,9968,1.84353144108285
"208622",100,218,9968,2.96130242197584
"208624",116,218,9968,1.96679130425066
"208626",218,255,9968,2.34338483951826
"208631",376,218,9969,2.23658503833054
"208636",742,218,9969,2.84636544443963
"208640",436,218,9969,1.84607091449949
"208643",100,218,9969,2.96145047934285
"208645",116,218,9969,1.96389684266155
"208647",218,255,9969,2.3316818138554
"208652",376,218,9970,2.23658503833054
"208657",742,218,9970,2.86852523600979
"208661",436,218,9970,1.86599616769408
"208664",100,218,9970,2.96145047934285
"208666",116,218,9970,1.96564060006299
"208668",218,255,9970,2.28734495998396
"208673",376,218,9971,2.23658503833054
"208678",742,218,9971,2.87851043414819
"208682",436,218,9971,1.89818574519171
"208685",100,218,9971,2.96145047934285
"208687",116,218,9971,1.96564060006299
"208689",218,255,9971,2.28734495998396
"208694",376,218,9972,2.27728340423058
"208699",742,218,9972,2.959999767613
"208703",436,218,9972,1.91971826218042
"208706",100,218,9972,2.9771748657578
"208708",116,218,9972,2.00100397576217
"208710",218,255,9972,2.32656413888893
"208715",376,218,9973,2.27728340423058
"208720",742,218,9973,2.97388633336397
"208724",436,218,9973,1.92035121833195
"208727",100,218,9973,2.98824556280102
"208729",116,218,9973,2.00887983164648
"208731",218,255,9973,2.33206490061147
"208736",376,218,9974,2.25352078161796
"208741",742,218,9974,2.96284670900622
"208745",436,218,9974,1.92963307499146
"208748",100,218,9974,2.98019064665333
"208750",116,218,9974,1.98920236969394
"208752",218,255,9974,2.30073102649223
"208757",376,218,9975,2.25352078161796
"208762",742,218,9975,2.96284670900622
"208766",436,218,9975,1.94951046095193
"208769",100,218,9975,2.98019064665333
"208771",116,218,9975,1.99872340207343
"208773",218,255,9975,2.29508698191681
"208778",376,218,9976,2.25352078161796
"208783",742,218,9976,2.96284670900622
"208787",436,218,9976,1.96230724682986
"208790",100,218,9976,2.98015250718818
"208792",116,218,9976,1.99872340207343
"208794",218,255,9976,2.29508698191681
"208799",376,218,9977,2.25352078161796
"208804",742,218,9977,2.96284670900622
"208808",436,218,9977,1.92642477134743
"208811",100,218,9977,2.98015250718818
"208813",116,218,9977,1.99872340207343
"208815",218,255,9977,2.30264489686621
"208820",376,218,9978,2.24397727762204
"208825",742,218,9978,2.95778400025577
"208829",436,218,9978,1.93071950171665
"208832",100,218,9978,2.97704899291228
"208834",116,218,9978,1.99073131413961
"208836",218,255,9978,2.30349573000776
"208841",376,218,9979,2.23318349496498
"208846",742,218,9979,3.04857922943935
"208850",436,218,9979,1.73541360882327
"208853",100,218,9979,3.06422291073936
"208855",116,218,9979,1.99221926031541
"208857",218,255,9979,2.27666531978769
"208862",376,218,9980,2.23318349496498
"208867",742,218,9980,3.04857922943935
"208871",436,218,9980,1.71046907840773
"208874",100,218,9980,3.06467501159585
"208876",116,218,9980,1.99221926031541
"208878",218,255,9980,2.27666531978769
"208883",376,218,9981,2.23318349496498
"208888",742,218,9981,3.04857922943935
"208892",436,218,9981,1.65741924439443
"208895",100,218,9981,3.06467501159585
"208897",116,218,9981,1.99221926031541
"208899",218,255,9981,2.28339903037643
"208904",376,218,9982,2.23318349496498
"208909",742,218,9982,3.04857922943935
"208913",436,218,9982,1.60450270432586
"208916",100,218,9982,3.06467501159585
"208918",116,218,9982,1.99221926031541
"208920",218,255,9982,2.29207625816071
"208925",376,218,9983,2.23667235324801
"208930",742,218,9983,3.04643687007773
"208934",436,218,9983,1.44435812506767
"208937",100,218,9983,3.06237624721392
"208939",116,218,9983,1.99104896312765
"208941",218,255,9983,2.29358983491469
"208946",376,218,9984,2.23747911411124
"208951",742,218,9984,3.04676170498597
"208955",436,218,9984,1.44366644895869
"208958",100,218,9984,3.06221594070373
"208960",116,218,9984,1.98548624281357
"208962",218,255,9984,2.29580814765172
"208967",376,218,9985,2.23771267308473
"208972",742,218,9985,3.04676170498597
"208976",436,218,9985,1.44366644895869
"208979",100,218,9985,3.0612759577993
"208981",116,218,9985,1.98548624281357
"208983",218,255,9985,2.30673250305362
"208988",376,218,9986,2.23771267308473
"208993",742,218,9986,3.04676170498597
"208997",436,218,9986,1.44366644895869
"209000",100,218,9986,3.0612759577993
"209002",116,218,9986,1.98548624281357
"209004",218,255,9986,2.30673250305362
"209009",376,218,9987,2.23771267308473
"209014",742,218,9987,3.04676170498597
"209018",436,218,9987,1.44366644895869
"209021",100,218,9987,3.0612759577993
"209023",116,218,9987,1.98548624281357
"209025",218,255,9987,2.30673250305362
"209030",376,218,9988,2.23771267308473
"209035",742,218,9988,3.04676170498597
"209039",436,218,9988,1.44366644895869
"209042",100,218,9988,3.0612759577993
"209044",116,218,9988,1.99268040448085
"209046",218,255,9988,2.30673250305362
"209051",376,218,9989,2.23771267308473
"209056",742,218,9989,3.04676170498597
"209060",436,218,9989,1.44366644895869
"209063",100,218,9989,3.0612759577993
"209065",116,218,9989,2.00398274126223
"209067",218,255,9989,2.30673250305362
"209072",376,218,9990,2.23771267308473
"209077",742,218,9990,3.04676170498597
"209081",436,218,9990,1.4418773234048
"209084",100,218,9990,3.0612759577993
"209086",116,218,9990,2.09454471856798
"209088",218,255,9990,2.30673250305362
"209093",376,218,9991,2.28063508544528
"209098",742,218,9991,3.04670902100759
"209102",436,218,9991,1.43424373055245
"209105",100,218,9991,3.04995513026012
"209107",116,218,9991,2.09263922177809
"209109",218,255,9991,2.35205445802685
"209114",376,218,9992,2.27609217031824
"209119",742,218,9992,3.05976149229789
"209123",436,218,9992,1.42683165532203
"209126",100,218,9992,3.05170408583467
"209128",116,218,9992,2.11179789330892
"209130",218,255,9992,2.36668591806433
"209135",376,218,9993,2.26211045844008
"209140",742,218,9993,3.05499195280593
"209144",436,218,9993,1.42746323239129
"209147",100,218,9993,3.04730559903335
"209149",116,218,9993,2.10553167732903
"209151",218,255,9993,2.36244269711754
"209156",376,218,9994,2.20140561095496
"209161",742,218,9994,2.88934204696311
"209165",436,218,9994,1.56844789777952
"209168",100,218,9994,2.89139690480224
"209170",116,218,9994,1.98602277793811
"209172",218,255,9994,2.35400646103531
"209177",376,218,9995,2.17755800194714
"209182",742,218,9995,2.88934204696311
"209186",436,218,9995,1.56155183264886
"209189",100,218,9995,2.89139690480224
"209191",116,218,9995,1.98602277793811
"209193",218,255,9995,2.3674241337422
"209198",376,218,9996,2.16301701109446
"209203",742,218,9996,2.94662269352712
"209207",436,218,9996,1.56319418721699
"209210",100,218,9996,2.89106625019213
"209212",116,218,9996,1.98310159539268
"209214",218,255,9996,2.37026804278018
"209219",376,218,9997,2.16301701109446
"209224",742,218,9997,2.97339218031796
"209228",436,218,9997,1.56319418721699
"209231",100,218,9997,2.87714803277482
"209233",116,218,9997,1.98310159539268
"209235",218,255,9997,2.37026804278018
"209240",376,218,9998,2.16378985675227
"209245",742,218,9998,2.871998648511
"209249",436,218,9998,1.56308536486303
"209252",100,218,9998,2.87738281537233
"209254",116,218,9998,1.98063617841364
"209256",218,255,9998,2.37099806430225
"209261",376,218,9999,2.16378985675227
"209266",742,218,9999,2.90853878700443
"209270",436,218,9999,1.56088522686615
"209273",100,218,9999,2.87738281537233
"209275",116,218,9999,1.98063617841364
"209277",218,255,9999,2.37099806430225
"209282",376,218,10000,2.16378985675227
"209287",742,218,10000,2.68313714660828
"209291",436,218,10000,1.56088522686615
"209294",100,218,10000,2.87738281537233
"209296",116,218,10000,2.00013608775528
"209298",218,255,10000,2.37099806430225
"209303",376,218,10001,2.16378985675227
"209308",742,218,10001,2.49821000674667
"209312",436,218,10001,1.56088522686615
"209315",100,218,10001,2.87738281537233
"209317",116,218,10001,2.02123587706655
"209319",218,255,10001,2.37099806430225
"209324",376,218,10002,2.16378985675227
"209329",742,218,10002,2.44714501724136
"209333",436,218,10002,1.56088522686615
"209336",100,218,10002,2.88122874015584
"209338",116,218,10002,2.02257608102662
"209340",218,255,10002,2.37099806430225
"209345",376,218,10003,2.16378985675227
"209350",742,218,10003,2.41049573848691
"209354",436,218,10003,1.5627301438665
"209357",100,218,10003,2.88122874015584
"209359",116,218,10003,2.0283069534814
"209361",218,255,10003,2.37099806430225
"209366",376,218,10004,2.1568650621177
"209371",742,218,10004,2.4378698072455
"209375",436,218,10004,1.6842217930249
"209378",100,218,10004,2.99588331032769
"209380",116,218,10004,2.02414863250429
"209382",218,255,10004,2.37099806430225
"209387",376,218,10005,2.1568650621177
"209392",742,218,10005,2.43806103292744
"209396",436,218,10005,1.69687086495231
"209399",100,218,10005,2.87382095596177
"209401",116,218,10005,2.02414863250429
"209403",218,255,10005,2.37099806430225
"209408",376,218,10006,2.1568650621177
"209413",742,218,10006,2.43806103292744
"209417",436,218,10006,1.89819975260877
"209420",100,218,10006,2.83609138462585
"209422",116,218,10006,2.02414863250429
"209424",218,255,10006,2.37099806430225
"209429",376,218,10007,2.1568650621177
"209434",742,218,10007,2.49433795861331
"209438",436,218,10007,1.97490143176539
"209441",100,218,10007,2.89916642884054
"209443",116,218,10007,2.02414863250429
"209445",218,255,10007,2.37099806430225
"209450",376,218,10008,2.1568650621177
"209455",742,218,10008,2.49433795861331
"209459",436,218,10008,1.97490143176539
"209462",100,218,10008,2.89916642884054
"209464",116,218,10008,1.92506521311591
"209466",218,255,10008,2.37099806430225
"209471",376,218,10009,2.1568650621177
"209476",742,218,10009,2.49433795861331
"209480",436,218,10009,2.0206937356997
"209483",100,218,10009,2.8999113512835
"209485",116,218,10009,1.87708974806748
"209487",218,255,10009,2.37099806430225
"209492",376,218,10010,2.1534576947514
"209497",742,218,10010,2.49433795861331
"209501",436,218,10010,2.0206937356997
"209504",100,218,10010,2.76489319454662
"209506",116,218,10010,1.87708974806748
"209508",218,255,10010,2.37099806430225
"209513",376,218,10011,2.1534576947514
"209518",742,218,10011,2.49433795861331
"209522",436,218,10011,2.0324342939185
"209525",100,218,10011,2.76782363709291
"209527",116,218,10011,1.90493614644402
"209529",218,255,10011,2.41451134586794
"209534",376,218,10012,2.1534576947514
"209539",742,218,10012,2.56028091130329
"209543",436,218,10012,2.13883815635873
"209546",100,218,10012,2.81928598905046
"209548",116,218,10012,1.90493614644402
"209550",218,255,10012,2.23241747585437
"209555",376,218,10013,2.15920545418077
"209560",742,218,10013,2.56532969393098
"209564",436,218,10013,2.22981063405931
"209567",100,218,10013,2.9314810316129
"209569",116,218,10013,1.87324814997907
"209571",218,255,10013,2.08454490506897
"209576",376,218,10014,2.19344425328386
"209581",742,218,10014,2.56725010056753
"209585",436,218,10014,2.22790781682367
"209588",100,218,10014,2.96443527169278
"209590",116,218,10014,2.02143411760067
"209592",218,255,10014,2.05403515350858
"209597",376,218,10015,2.19993727090479
"209602",742,218,10015,2.48785844438565
"209606",436,218,10015,2.22790781682367
"209609",100,218,10015,2.96443527169278
"209611",116,218,10015,2.42162465925906
"209613",218,255,10015,2.03521733617051
"209618",376,218,10016,2.22453360628897
"209623",742,218,10016,2.66157125788527
"209627",436,218,10016,2.11160119336228
"209630",100,218,10016,2.61006394242675
"209632",116,218,10016,2.53519736297017
"209634",218,255,10016,2.03521733617051
"209639",376,218,10017,2.1905885454391
"209644",742,218,10017,2.74935624917925
"209648",436,218,10017,1.65263196420135
"209651",100,218,10017,2.61006394242675
"209653",116,218,10017,2.70597133813812
"209655",218,255,10017,2.0233840359902
"209660",376,218,10018,2.19201644679254
"209665",742,218,10018,2.81031822032666
"209669",436,218,10018,1.45265465947692
"209672",100,218,10018,2.61006394242675
"209674",116,218,10018,2.66760497503678
"209676",218,255,10018,2.00889593924125
"209681",376,218,10019,2.18741389458168
"209686",742,218,10019,2.81031822032666
"209690",436,218,10019,1.46515952530774
"209693",100,218,10019,2.54402538667684
"209695",116,218,10019,2.66335803950746
"209697",218,255,10019,2.00889593924125
"209702",376,218,10020,2.18441913537879
"209707",742,218,10020,2.84936087300293
"209711",436,218,10020,1.44279016249765
"209714",100,218,10020,2.53346488999872
"209716",116,218,10020,2.62794455847931
"209718",218,255,10020,1.98972094088593
"209723",376,218,10021,2.17542817537353
"209728",742,218,10021,2.8530914356473
"209732",436,218,10021,1.39034041533
"209735",100,218,10021,2.53346488999872
"209737",116,218,10021,2.28151978810726
"209739",218,255,10021,2.09755430607196
"209744",376,218,10022,2.17542817537353
"209749",742,218,10022,2.79871134248675
"209753",436,218,10022,1.38719512722616
"209756",100,218,10022,2.52027294134901
"209758",116,218,10022,2.1155048689476
"209760",218,255,10022,2.16192115057904
"209765",376,218,10023,2.17542817537353
"209770",742,218,10023,2.65035296935503
"209774",436,218,10023,1.39693838479011
"209777",100,218,10023,2.48268256184636
"209779",116,218,10023,2.11018174438696
"209781",218,255,10023,2.22394035884261
"209786",376,218,10024,2.18695818430737
"209791",742,218,10024,2.66706619450455
"209795",436,218,10024,1.29030971359593
"209798",100,218,10024,2.49724067962942
"209800",116,218,10024,2.12120947022306
"209802",218,255,10024,2.43838671196531
"209807",376,218,10025,2.18695818430737
"209812",742,218,10025,2.6752472015154
"209816",436,218,10025,0.892222649006401
"209819",100,218,10025,2.07802869636129
"209821",116,218,10025,2.02537113678851
"209823",218,255,10025,2.47683529884185
"209828",376,218,10026,2.20583601843133
"209833",742,218,10026,2.71502999917423
"209837",436,218,10026,0.839540781915923
"209840",100,218,10026,1.82559927454658
"209842",116,218,10026,2.01292835861985
"209844",218,255,10026,2.61966784588066
"209849",376,218,10027,2.20583601843133
"209854",742,218,10027,2.74260200262104
"209858",436,218,10027,0.68963693506076
"209861",100,218,10027,1.7022575322615
"209863",116,218,10027,2.01292835861985
"209865",218,255,10027,2.61966784588066
"209870",376,218,10028,2.20583601843133
"209875",742,218,10028,2.75894379886707
"209879",436,218,10028,0.689993743522359
"209882",100,218,10028,1.65571331902718
"209884",116,218,10028,2.01292835861985
"209886",218,255,10028,2.61966784588066
"209891",376,218,10029,2.20583601843133
"209896",742,218,10029,2.67856113465925
"209900",436,218,10029,0.702416051638913
"209903",100,218,10029,1.63910399160151
"209905",116,218,10029,2.01292835861985
"209907",218,255,10029,2.62168047886103
"209912",376,218,10030,2.20583601843133
"209917",742,218,10030,2.61345967045333
"209921",436,218,10030,0.724591185704049
"209924",100,218,10030,1.59860649889865
"209926",116,218,10030,2.01292835861985
"209928",218,255,10030,2.62168047886103
"209933",376,218,10031,2.20583601843133
"209938",742,218,10031,2.680131275924
"209942",436,218,10031,0.762767762100628
"209945",100,218,10031,1.59860649889865
"209947",116,218,10031,2.01292835861985
"209949",218,255,10031,2.62168047886103
"209954",376,218,10032,2.21173924959725
"209959",742,218,10032,2.84136822342441
"209963",436,218,10032,0.772344044386956
"209966",100,218,10032,1.69283143090031
"209968",116,218,10032,2.02195620114185
"209970",218,255,10032,2.62786739156317
"209975",376,218,10033,2.21173924959725
"209980",742,218,10033,3.031981409594
"209984",436,218,10033,0.772344044386956
"209987",100,218,10033,1.69283143090031
"209989",116,218,10033,2.02195620114185
"209991",218,255,10033,2.62842177780527
"209996",376,218,10034,2.21173924959725
"210001",742,218,10034,3.08519037987948
"210005",436,218,10034,0.810331973267747
"210008",100,218,10034,1.47291482455708
"210010",116,218,10034,2.03094387984036
"210012",218,255,10034,2.62842177780527
"210017",376,218,10035,2.23174614941059
"210022",742,218,10035,3.03044734616459
"210026",436,218,10035,0.960859334398121
"210029",100,218,10035,1.48173811130712
"210031",116,218,10035,2.05749574421455
"210033",218,255,10035,2.62899579521174
"210038",376,218,10036,2.25245796857322
"210043",742,218,10036,3.05435066978908
"210047",436,218,10036,0.918694409910064
"210050",100,218,10036,1.50106139198235
"210052",116,218,10036,2.09821782986443
"210054",218,255,10036,2.65070029539007
"210059",376,218,10037,2.27307185687321
"210064",742,218,10037,3.09573040148541
"210068",436,218,10037,0.72269725397292
"210071",100,218,10037,1.50099738141011
"210073",116,218,10037,2.11037817365609
"210075",218,255,10037,2.65437600791598
"210080",376,218,10038,2.29419777416617
"210085",742,218,10038,3.10768182651329
"210089",436,218,10038,0.65582546984697
"210092",100,218,10038,1.46536698481984
"210094",116,218,10038,2.11961213289696
"210096",218,255,10038,2.70624952440162
"210101",376,218,10039,2.29052091435747
"210106",742,218,10039,3.06648206492326
"210110",436,218,10039,0.75376928523322
"210113",100,218,10039,1.46040359551735
"210115",116,218,10039,2.12570390340329
"210117",218,255,10039,2.74786828855315
"210122",376,218,10040,2.17541600741145
"210127",742,218,10040,3.07181536755206
"210131",436,218,10040,0.759836523576617
"210134",100,218,10040,1.46040359551735
"210136",116,218,10040,2.0886866056314
"210138",218,255,10040,2.76021835310832
"210143",376,218,10041,2.22380253224111
"210148",742,218,10041,3.11039700267683
"210152",436,218,10041,0.7673944155133
"210155",100,218,10041,1.45522854758282
"210157",116,218,10041,2.08457513641125
"210159",218,255,10041,2.85717656101894
"210164",376,218,10042,2.2411727629306
"210169",742,218,10042,3.15684716655416
"210173",436,218,10042,0.7673944155133
"210176",100,218,10042,1.45119708644278
"210178",116,218,10042,1.98147996507762
"210180",218,255,10042,2.85717656101894
"210185",376,218,10043,2.25462598533824
"210190",742,218,10043,3.15684716655416
"210194",436,218,10043,0.813387907443921
"210197",100,218,10043,1.45529479450041
"210199",116,218,10043,1.97405758398786
"210201",218,255,10043,2.83080847216833
"210206",376,218,10044,2.41223336240506
"210211",742,218,10044,3.16526530189509
"210215",436,218,10044,0.834960279460047
"210218",100,218,10044,1.48059527778526
"210220",116,218,10044,1.90484604997359
"210222",218,255,10044,2.83080847216833
"210227",376,218,10045,2.60912636142828
"210232",742,218,10045,3.10257759818767
"210236",436,218,10045,0.83907022821454
"210239",100,218,10045,1.97602378692667
"210241",116,218,10045,1.79776430627043
"210243",218,255,10045,2.81887613041084
"210248",376,218,10046,2.60912636142828
"210253",742,218,10046,2.99464288793238
"210257",436,218,10046,0.841905907970718
"210260",100,218,10046,2.18091737470726
"210262",116,218,10046,1.73381970590947
"210264",218,255,10046,2.75886773851158
"210269",376,218,10047,2.61830945319609
"210274",742,218,10047,2.98794452793036
"210278",436,218,10047,0.844201525926126
"210281",100,218,10047,2.35748589030772
"210283",116,218,10047,1.70707754475302
"210285",218,255,10047,2.75886773851158
"210290",376,218,10048,2.67158414731709
"210295",742,218,10048,2.98794452793036
"210299",436,218,10048,0.844174930106906
"210302",100,218,10048,2.35685360998514
"210304",116,218,10048,1.72804665278458
"210306",218,255,10048,2.75507534768108
"210311",376,218,10049,2.82888996883513
"210316",742,218,10049,2.98193593450446
"210320",436,218,10049,0.845823012586557
"210323",100,218,10049,2.35557760233027
"210325",116,218,10049,1.74371256065901
"210327",218,255,10049,2.75507534768108
"210332",376,218,10050,2.95572898595676
"210337",742,218,10050,2.98193593450446
"210341",436,218,10050,0.843555339901301
"210344",100,218,10050,2.35512791807579
"210346",116,218,10050,1.74644796263731
"210348",218,255,10050,2.83392236387679
"210353",376,218,10051,3.09010410692342
"210358",742,218,10051,2.98193593450446
"210362",436,218,10051,0.843555339901301
"210365",100,218,10051,2.35512791807579
"210367",116,218,10051,1.75840317120392
"210369",218,255,10051,2.93440661824908
"210374",376,218,10052,3.11228757052188
"210379",742,218,10052,2.97576238760574
"210383",436,218,10052,0.843555339901301
"210386",100,218,10052,2.35512791807579
"210388",116,218,10052,1.62866039044363
"210390",218,255,10052,2.88857111078488
"210395",376,218,10053,3.17464622805833
"210400",742,218,10053,2.97576238760574
"210404",436,218,10053,0.843555339901301
"210407",100,218,10053,2.35512791807579
"210409",116,218,10053,1.4060994656229
"210411",218,255,10053,3.13703513894824
"210416",376,218,10054,3.24018652211952
"210421",742,218,10054,3.10061464583863
"210425",436,218,10054,0.843555339901301
"210428",100,218,10054,2.47263588627602
"210430",116,218,10054,1.34909704727866
"210432",218,255,10054,3.60275118402881
"210437",376,218,10055,3.248457958496
"210442",742,218,10055,3.10251607362621
"210446",436,218,10055,0.900871159787014
"210449",100,218,10055,2.47267501880049
"210451",116,218,10055,1.61488195391195
"210453",218,255,10055,3.72477298146988
"210458",376,218,10056,3.248457958496
"210463",742,218,10056,3.10251607362621
"210467",436,218,10056,0.945115925659916
"210470",100,218,10056,2.47346250679084
"210472",116,218,10056,1.63347188674017
"210474",218,255,10056,3.55449323144439
"210479",376,218,10057,3.248457958496
"210484",742,218,10057,3.1791493294762
"210488",436,218,10057,0.962223645747702
"210491",100,218,10057,2.48509021337254
"210493",116,218,10057,1.6658034986968
"210495",218,255,10057,3.63548599481679
"210500",376,218,10058,3.248457958496
"210505",742,218,10058,3.16913232530609
"210509",436,218,10058,0.99132583570489
"210512",100,218,10058,2.48462063112259
"210514",116,218,10058,1.68965615341421
"210516",218,255,10058,3.64550965448509
"210521",376,218,10059,3.23422773536682
"210526",742,218,10059,3.16696022460024
"210530",436,218,10059,1.12226582898215
"210533",100,218,10059,2.40984133039916
"210535",116,218,10059,1.72555348528247
"210537",218,255,10059,3.69246937579393
"210542",376,218,10060,3.17075363016681
"210547",742,218,10060,3.16783945934765
"210551",436,218,10060,1.13076672639232
"210554",100,218,10060,2.34826935605778
"210556",116,218,10060,1.72987622362714
"210558",218,255,10060,3.66426768979833
"210563",376,218,10061,3.16846034529785
"210568",742,218,10061,3.16852568834466
"210572",436,218,10061,1.13579250624443
"210575",100,218,10061,2.34836326110336
"210577",116,218,10061,1.84582123498471
"210579",218,255,10061,3.66470694803827
"210584",376,218,10062,3.17421687761391
"210589",742,218,10062,3.16358168137003
"210593",436,218,10062,1.13886901996718
"210596",100,218,10062,2.35079580387153
"210598",116,218,10062,1.94531242076074
"210600",218,255,10062,3.65346797660798
"210605",376,218,10063,3.18221324254189
"210610",742,218,10063,3.16564628437859
"210614",436,218,10063,1.14945085975913
"210617",100,218,10063,2.24276194380946
