"","Cap1","Cap2","Time","Distance"
"73436",436,449,3504,0.527539808451457
"73437",436,255,3504,0.39333913980686
"73453",436,3008,3505,3.95195803017694
"73454",436,3310,3505,0.748410126457412
"73455",436,100,3505,1.57529331509532
"73456",436,116,3505,1.48910577744632
"73457",436,449,3505,0.536137988600883
"73458",436,255,3505,0.39333913980686
"73474",436,3008,3506,3.93483772376206
"73475",436,3310,3506,0.756875164426076
"73476",436,100,3506,1.59797155413512
"73477",436,116,3506,1.49648965032338
"73478",436,449,3506,0.582086550694998
"73479",436,255,3506,0.350667749221397
"73495",436,3008,3507,3.92634519118493
"73496",436,3310,3507,0.745777271123892
"73497",436,100,3507,1.63836838452925
"73498",436,116,3507,1.4896532138471
"73499",436,449,3507,0.590235393293218
"73500",436,255,3507,0.324783497647279
"73516",436,3008,3508,3.91589021487337
"73517",436,3310,3508,0.744462226660964
"73518",436,100,3508,1.60545387670434
"73519",436,116,3508,1.48876048413605
"73520",436,449,3508,0.588969031695216
"73521",436,255,3508,0.374712666244418
"73537",436,3008,3509,3.93153390674289
"73538",436,3310,3509,0.744462226660964
"73539",436,100,3509,1.69397112434805
"73540",436,116,3509,1.48967434183616
"73541",436,449,3509,0.554956187276077
"73542",436,255,3509,0.374712666244418
"73558",436,3008,3510,3.94339934438373
"73559",436,3310,3510,0.749060158148196
"73560",436,100,3510,1.75084622974863
"73561",436,116,3510,1.48967434183616
"73562",436,449,3510,0.554956187276077
"73563",436,255,3510,0.387985731108762
"73579",436,3008,3511,3.94339934438373
"73580",436,3310,3511,0.749060158148196
"73581",436,100,3511,1.75187987810951
"73582",436,116,3511,1.55870758403397
"73583",436,449,3511,0.518942902385224
"73584",436,255,3511,0.387985731108762
"73600",436,3008,3512,4.00834007455717
"73601",436,3310,3512,0.749060158148196
"73602",436,100,3512,1.98510131376839
"73603",436,116,3512,1.57456616422588
"73604",436,449,3512,0.518942902385224
"73605",436,255,3512,0.387736301555581
"73621",436,3008,3513,4.00834007455717
"73622",436,3310,3513,0.749060158148196
"73623",436,100,3513,2.07888261064087
"73624",436,116,3513,1.57456616422588
"73625",436,449,3513,0.518942902385224
"73626",436,255,3513,0.387736301555581
"73642",436,3008,3514,3.99590114760876
"73643",436,3310,3514,0.739864008399517
"73644",436,100,3514,2.05704081447719
"73645",436,116,3514,1.56202055067307
"73646",436,449,3514,0.528354773174238
"73647",436,255,3514,0.40867038496079
"73663",436,3008,3515,3.99456240540325
"73664",436,3310,3515,0.739864008399517
"73665",436,100,3515,2.14208854581808
"73666",436,116,3515,1.56202055067307
"73667",436,449,3515,0.530460937709837
"73668",436,255,3515,0.423517464930315
"73684",436,3008,3516,3.99208238682032
"73685",436,3310,3516,0.739864008399517
"73686",436,100,3516,2.09615607699546
"73687",436,116,3516,1.5638597128659
"73688",436,449,3516,0.530460937709837
"73689",436,255,3516,0.435510819824261
"73705",436,3008,3517,3.99189879123469
"73706",436,3310,3517,0.748844541026374
"73707",436,100,3517,2.09140326200496
"73708",436,116,3517,1.56369394333578
"73709",436,449,3517,0.530368557077058
"73710",436,255,3517,0.424960527677572
"73726",436,3008,3518,3.99189879123469
"73727",436,3310,3518,0.748844541026374
"73728",436,100,3518,2.09140326200496
"73729",436,116,3518,1.56369394333578
"73730",436,449,3518,0.530368557077058
"73731",436,255,3518,0.397465809956026
"73747",436,3008,3519,3.99189879123469
"73748",436,3310,3519,0.748844541026374
"73749",436,100,3519,2.09248245708895
"73750",436,116,3519,1.57971127520981
"73751",436,449,3519,0.530368557077058
"73752",436,255,3519,0.379833323977768
"73768",436,3008,3520,3.9918191215486
"73769",436,3310,3520,0.753508190084886
"73770",436,100,3520,2.0911220263832
"73771",436,116,3520,1.64198116716514
"73772",436,449,3520,0.530329002823719
"73773",436,255,3520,0.387168860452387
"73789",436,3008,3521,3.9918191215486
"73790",436,3310,3521,0.772871645569302
"73791",436,100,3521,2.07436480779659
"73792",436,116,3521,1.64198116716514
"73793",436,449,3521,0.499968261236651
"73794",436,255,3521,0.387168860452387
"73810",436,3008,3522,3.9766284945241
"73811",436,3310,3522,0.752633443467004
"73812",436,100,3522,2.00639859958708
"73813",436,116,3522,1.63042372082382
"73814",436,449,3522,0.502268959168293
"73815",436,255,3522,0.349397552372652
"73831",436,3008,3523,3.9766284945241
"73832",436,3310,3523,0.801902813329022
"73833",436,100,3523,2.00639859958708
"73834",436,116,3523,1.63042372082382
"73835",436,449,3523,0.502268959168293
"73836",436,255,3523,0.349397552372652
"73852",436,3008,3524,3.97551364922333
"73853",436,3310,3524,0.807125701501941
"73854",436,100,3524,2.00639859958708
"73855",436,116,3524,1.63042372082382
"73856",436,449,3524,0.502268959168293
"73857",436,255,3524,0.349397552372652
"73873",436,3008,3525,3.97417103053719
"73874",436,3310,3525,0.847397634540597
"73875",436,100,3525,2.00639859958708
"73876",436,116,3525,1.63042372082382
"73877",436,449,3525,0.502268959168293
"73878",436,255,3525,0.37795497774735
"73894",436,3008,3526,3.9747885288805
"73895",436,3310,3526,0.870885177209947
"73896",436,100,3526,2.01768495433355
"73897",436,116,3526,1.63758603859584
"73898",436,449,3526,0.511114034009046
"73899",436,255,3526,0.40531531315878
"73915",436,3008,3527,3.97275339497936
"73916",436,3310,3527,0.873897406360724
"73917",436,100,3527,2.01768495433355
"73918",436,116,3527,1.63758603859584
"73919",436,449,3527,0.511114034009046
"73920",436,255,3527,0.40531531315878
"73936",436,3008,3528,3.97680182157535
"73937",436,3310,3528,0.873897406360724
"73938",436,100,3528,2.01768495433355
"73939",436,116,3528,1.63758603859584
"73940",436,449,3528,0.512336234772634
"73941",436,255,3528,0.405501373093853
"73957",436,3008,3529,4.04115001685226
"73958",436,3310,3529,0.88482957349085
"73959",436,100,3529,2.03594044086363
"73960",436,116,3529,1.63758603859584
"73961",436,449,3529,0.562110936151397
"73962",436,255,3529,0.39703109059619
"73978",436,3008,3530,4.04115001685226
"73979",436,3310,3530,0.88482957349085
"73980",436,100,3530,2.06330286601459
"73981",436,116,3530,1.63758603859584
"73982",436,449,3530,0.565391959147811
"73983",436,255,3530,0.39703109059619
"73999",436,3008,3531,4.01483429425736
"74000",436,3310,3531,0.865022509547584
"74001",436,100,3531,2.08353030982129
"74002",436,116,3531,1.6151642350498
"74003",436,449,3531,0.586995328081067
"74004",436,255,3531,0.37320069681071
"74020",436,3008,3532,4.01483429425736
"74021",436,3310,3532,0.865022509547584
"74022",436,100,3532,2.19971875011875
"74023",436,116,3532,1.61660091699343
"74024",436,449,3532,0.586995328081067
"74025",436,255,3532,0.363876284510271
"74041",436,3008,3533,3.98037160476217
"74042",436,3310,3533,0.885087780480558
"74043",436,100,3533,2.16083297700586
"74044",436,116,3533,1.59741606600034
"74045",436,449,3533,0.586691876805023
"74046",436,255,3533,0.286930414680981
"74062",436,3008,3534,3.95210307634416
"74063",436,3310,3534,0.84326328768007
"74064",436,100,3534,2.11192403438878
"74065",436,116,3534,1.58979856806106
"74066",436,449,3534,0.564857791856499
"74067",436,255,3534,0.27194747249423
"74083",436,3008,3535,3.95210307634416
"74084",436,3310,3535,0.836981589301103
"74085",436,100,3535,2.08975536202901
"74086",436,116,3535,1.62942721141173
"74087",436,449,3535,0.580984556893727
"74088",436,255,3535,0.231074844792764
"74104",436,3008,3536,4.00809426148201
"74105",436,3310,3536,0.829398975177206
"74106",436,100,3536,1.96163142219047
"74107",436,116,3536,1.68791403866577
"74108",436,449,3536,0.511234672655327
"74109",436,255,3536,0.330778344720449
"74125",436,3008,3537,4.00038940070951
"74126",436,3310,3537,0.794577169649997
"74127",436,100,3537,1.5828246094274
"74128",436,116,3537,1.691250907556
"74129",436,449,3537,0.551022273568864
"74130",436,255,3537,0.376212737019894
"74146",436,3008,3538,4.00046721723963
"74147",436,3310,3538,0.794495070739272
"74148",436,100,3538,1.49400464652189
"74149",436,116,3538,1.6912436025035
"74150",436,449,3538,0.550852190400474
"74151",436,255,3538,0.376265323669349
"74167",436,3008,3539,3.99387005508554
"74168",436,3310,3539,0.789450296300534
"74169",436,100,3539,1.39898100424166
"74170",436,116,3539,1.68491075666013
"74171",436,449,3539,0.555474556545122
"74172",436,255,3539,0.368610499166803
"74188",436,3008,3540,3.99387005508554
"74189",436,3310,3540,0.789450296300534
"74190",436,100,3540,1.36799721243466
"74191",436,116,3540,1.68491075666013
"74192",436,449,3540,0.555474556545122
"74193",436,255,3540,0.366793613902968
"74209",436,3008,3541,3.99177524052958
"74210",436,3310,3541,0.789450296300534
"74211",436,100,3541,1.34725072295731
"74212",436,116,3541,1.68491075666013
"74213",436,449,3541,0.555474556545122
"74214",436,255,3541,0.362579528171407
"74230",436,3008,3542,3.99177524052958
"74231",436,3310,3542,0.789450296300534
"74232",436,100,3542,1.620089614197
"74233",436,116,3542,1.68491075666013
"74234",436,449,3542,0.622103082414
"74235",436,255,3542,0.29319423587274
"74251",436,3008,3543,3.99177524052958
"74252",436,3310,3543,0.799338154080612
"74253",436,100,3543,1.620089614197
"74254",436,116,3543,1.89759107249402
"74255",436,449,3543,0.654129361998833
"74256",436,255,3543,0.277167780632959
"74272",436,3008,3544,4.01373283708532
"74273",436,3310,3544,0.831017126466717
"74274",436,100,3544,1.72987984049789
"74275",436,116,3544,1.82716792591732
"74276",436,449,3544,0.702554597836353
"74277",436,255,3544,0.288326425963698
"74293",436,3008,3545,4.00044590397083
"74294",436,3310,3545,0.807860463310961
"74295",436,100,3545,1.73955084992104
"74296",436,116,3545,1.50780381520309
"74297",436,449,3545,0.70305165955355
"74298",436,255,3545,0.290877690620989
"74314",436,3008,3546,4.00044590397083
"74315",436,3310,3546,0.807860463310961
"74316",436,100,3546,1.810977384779
"74317",436,116,3546,1.28242200749246
"74318",436,449,3546,0.743711518695926
"74319",436,255,3546,0.425737546501363
"74335",436,3008,3547,4.00044590397083
"74336",436,3310,3547,0.807860463310961
"74337",436,100,3547,1.8098415799072
"74338",436,116,3547,1.07400372508712
"74339",436,449,3547,0.775626702854537
"74340",436,255,3547,0.432316597511592
"74356",436,3008,3548,3.99888422923908
"74357",436,3310,3548,0.807937258814693
"74358",436,100,3548,1.7925041305785
"74359",436,116,3548,1.04396778561458
"74360",436,449,3548,0.77667684224586
"74361",436,255,3548,0.429745232066628
"74377",436,3008,3549,4.0974365924413
"74378",436,3310,3549,0.86888305080776
"74379",436,100,3549,1.69712488191087
"74380",436,116,3549,1.10946180142491
"74381",436,449,3549,0.717246575022147
"74382",436,255,3549,0.423632287230329
"74398",436,3008,3550,4.03079345952394
"74399",436,3310,3550,0.66531678253671
"74400",436,100,3550,1.55006261938833
"74401",436,116,3550,1.03291962510401
"74402",436,449,3550,0.559242073993901
"74403",436,255,3550,0.454211125385541
"74419",436,3008,3551,4.31649618176189
"74420",436,3310,3551,0.92004361143861
"74421",436,100,3551,1.26135648651323
"74422",436,116,3551,1.27796831245106
"74423",436,449,3551,0.383539934959842
"74424",436,255,3551,0.835507131088658
"74440",436,3008,3552,4.28892118121049
"74441",436,3310,3552,0.908565634613152
"74442",436,100,3552,1.18247065155969
"74443",436,116,3552,1.2796305556015
"74444",436,449,3552,0.629065459391946
"74445",436,255,3552,0.768954113578307
"74461",436,3008,3553,4.41270072590426
"74462",436,3310,3553,1.151471014138
"74463",436,100,3553,0.882672907367163
"74464",436,116,3553,1.54289366066654
"74465",436,449,3553,0.620568085708571
"74466",436,255,3553,1.06622083246812
"74482",436,3008,3554,4.42754681596886
"74483",436,3310,3554,1.22789657561213
"74484",436,100,3554,0.729950268579991
"74485",436,116,3554,1.63336230575491
"74486",436,449,3554,0.599962168223964
"74487",436,255,3554,1.02534665586864
"74503",436,3008,3555,4.43314868028989
"74504",436,3310,3555,1.25752750689597
"74505",436,100,3555,0.677487538261775
"74506",436,116,3555,1.66069957715898
"74507",436,449,3555,0.580807758556995
"74508",436,255,3555,0.968373481380505
"74524",436,3008,3556,4.43314868028989
"74525",436,3310,3556,1.2602927234972
"74526",436,100,3556,0.677487538261775
"74527",436,116,3556,1.57247203026827
"74528",436,449,3556,0.575732685280244
"74529",436,255,3556,0.948458031196426
"74545",436,3008,3557,4.24818232018401
"74546",436,3310,3557,1.03809938161045
"74547",436,100,3557,0.793713471285451
"74548",436,116,3557,1.32527960777188
"74549",436,449,3557,0.406727542834266
"74550",436,255,3557,0.795275686821243
"74566",436,3008,3558,4.11788648421299
"74567",436,3310,3558,0.907106895630278
"74568",436,100,3558,0.702968647451649
"74569",436,116,3558,0.946643970442954
"74570",436,449,3558,0.300918335267228
"74571",436,255,3558,0.426743611434313
"74587",436,3008,3559,4.10407927845747
"74588",436,3310,3559,0.993895799618854
"74589",436,100,3559,0.674731016183486
"74590",436,116,3559,0.761708462324005
"74591",436,449,3559,0.283988757700019
"74592",436,255,3559,0.431253698302983
"74608",436,3008,3560,3.91646333853695
"74609",436,3310,3560,0.933987840713144
"74610",436,100,3560,0.600861044335544
"74611",436,116,3560,0.890599777543763
"74612",436,449,3560,0.127419029583497
"74613",436,255,3560,0.641170386402866
"74629",436,3008,3561,3.88573402168805
"74630",436,3310,3561,0.977127722767091
"74631",436,100,3561,0.571952346004455
"74632",436,116,3561,0.965636469413309
"74633",436,449,3561,0.124610778426266
"74634",436,255,3561,0.655039851764761
"74650",436,3008,3562,3.82466959995292
"74651",436,3310,3562,0.965989706518657
"74652",436,100,3562,0.619095677581422
"74653",436,116,3562,1.33880490880524
"74654",436,449,3562,0.148026807707253
"74655",436,255,3562,0.709677497459233
"74671",436,3008,3563,3.77030432242863
"74672",436,3310,3563,0.960708381247921
"74673",436,100,3563,0.645113036064223
"74674",436,116,3563,1.64208078443449
"74675",436,449,3563,0.189716988432771
"74676",436,255,3563,0.544041583061442
"74692",436,3008,3564,3.69852249709583
"74693",436,3310,3564,0.939139219551607
"74694",436,100,3564,0.707798397144272
"74695",436,116,3564,2.13232551059659
"74696",436,449,3564,0.261369803343845
"74697",436,255,3564,0.625821478458514
"74713",436,3008,3565,3.67433186941572
"74714",436,3310,3565,0.946438401429274
"74715",436,100,3565,0.732791222859554
"74716",436,116,3565,2.20903814276621
"74717",436,449,3565,0.299434601540971
"74718",436,255,3565,0.623596993418025
"74734",436,3008,3566,3.65837384825676
"74735",436,3310,3566,0.929045358741972
"74736",436,100,3566,0.756921797677937
"74737",436,116,3566,2.33532315526653
"74738",436,449,3566,0.312057827173106
"74739",436,255,3566,0.530746516615983
"74755",436,3008,3567,3.54045852763297
"74756",436,3310,3567,0.847454874314851
"74757",436,100,3567,0.862692320297335
"74758",436,116,3567,2.47979701150497
"74759",436,449,3567,0.383048278680377
"74760",436,255,3567,0.60956855570149
"74776",436,3008,3568,3.59427809766426
"74777",436,3310,3568,0.872449003724573
"74778",436,100,3568,0.724293874749745
"74779",436,116,3568,2.49846943986081
"74780",436,449,3568,0.3325718768928
"74781",436,255,3568,0.557427627051261
"74797",436,3008,3569,3.65623692046194
"74798",436,3310,3569,0.707999522669331
"74799",436,100,3569,0.490660345452941
"74800",436,116,3569,2.26095959609101
"74801",436,449,3569,0.24415742401164
"74802",436,255,3569,0.446668421203021
"74818",436,3008,3570,3.6990534279122
"74819",436,3310,3570,0.533227362857534
"74820",436,100,3570,0.514278035502198
"74821",436,116,3570,2.10087181328514
"74822",436,449,3570,0.256387651223689
"74823",436,255,3570,0.452138552326607
"74839",436,3008,3571,3.69735372987884
"74840",436,3310,3571,0.532175363296724
"74841",436,100,3571,0.514628592384838
"74842",436,116,3571,2.11735190287302
"74843",436,449,3571,0.260845767839925
"74844",436,255,3571,0.456676997012111
"74860",436,3008,3572,3.69529019419977
"74861",436,3310,3572,0.525989668909951
"74862",436,100,3572,0.516187781529164
"74863",436,116,3572,2.1528573175854
"74864",436,449,3572,0.268686959303945
"74865",436,255,3572,0.463765561571792
"74881",436,3008,3573,3.69317426545905
"74882",436,3310,3573,0.526509318910881
"74883",436,100,3573,0.514504620095874
"74884",436,116,3573,2.17672408351359
"74885",436,449,3573,0.251902157592983
"74886",436,255,3573,0.473265511526035
"74902",436,3008,3574,3.64672089908852
"74903",436,3310,3574,0.621211793593779
"74904",436,100,3574,0.490083213444411
"74905",436,116,3574,2.30407418860163
"74906",436,449,3574,0.241871697600195
"74907",436,255,3574,0.469034015824012
"74923",436,3008,3575,3.64062792629088
"74924",436,3310,3575,0.637004604849918
"74925",436,100,3575,0.485683412317118
"74926",436,116,3575,2.38483845304058
"74927",436,449,3575,0.160726529546307
"74928",436,255,3575,0.464952060862193
"74944",436,3008,3576,3.64119977544339
"74945",436,3310,3576,0.662255759431354
"74946",436,100,3576,0.485683412317118
"74947",436,116,3576,2.38562388276128
"74948",436,449,3576,0.133958474162705
"74949",436,255,3576,0.5025634566898
"74965",436,3008,3577,3.65853678983402
"74966",436,3310,3577,0.684178902700164
"74967",436,100,3577,0.460724967198436
"74968",436,116,3577,2.37067973330456
"74969",436,449,3577,0.139997648551681
"74970",436,255,3577,0.479222505731941
"74986",436,3008,3578,3.65399969621906
"74987",436,3310,3578,0.696879238964686
"74988",436,100,3578,0.459972316232184
"74989",436,116,3578,2.57117693275356
"74990",436,449,3578,0.152849386325232
"74991",436,255,3578,0.481246039048635
"75007",436,3008,3579,3.62377530357071
"75008",436,3310,3579,0.697140165031394
"75009",436,100,3579,0.491993503209138
"75010",436,116,3579,2.65507112302175
"75011",436,449,3579,0.173796689841895
"75012",436,255,3579,0.435173873986019
"75028",436,3008,3580,3.45296296597227
"75029",436,3310,3580,0.736965669824586
"75030",436,100,3580,0.52018107895232
"75031",436,116,3580,2.64483357379042
"75032",436,449,3580,0.206854150067143
"75033",436,255,3580,0.473975025080436
"75049",436,3008,3581,3.45488884804938
"75050",436,3310,3581,0.804477700436749
"75051",436,100,3581,0.52018107895232
"75052",436,116,3581,2.67200125037864
"75053",436,449,3581,0.206854150067143
"75054",436,255,3581,0.473752715348419
"75070",436,3008,3582,3.38948914223899
"75071",436,3310,3582,0.865918769066129
"75072",436,100,3582,0.520400035645656
"75073",436,116,3582,2.70240295347474
"75074",436,449,3582,0.209626655986303
"75075",436,255,3582,0.413603041816667
"75091",436,3008,3583,3.38748815260747
"75092",436,3310,3583,0.863115209297693
"75093",436,100,3583,0.808180757194824
"75094",436,116,3583,2.70113087231052
"75095",436,449,3583,0.212770692060725
"75096",436,255,3583,0.420164662126647
"75112",436,3008,3584,3.31787088501421
"75113",436,3310,3584,0.88424229405746
"75114",436,100,3584,0.993907285464796
"75115",436,116,3584,2.81853469102014
"75116",436,449,3584,0.296471997328584
"75117",436,255,3584,0.546567565265265
"75133",436,3008,3585,3.31466327801558
"75134",436,3310,3585,0.88321386600302
"75135",436,100,3585,0.997281986501311
"75136",436,116,3585,2.83160083663923
"75137",436,449,3585,0.298902682657751
"75138",436,255,3585,0.549173500271089
"75154",436,3008,3586,3.28578424903766
"75155",436,3310,3586,0.853182347712961
"75156",436,100,3586,1.01578090974383
"75157",436,116,3586,2.85100249303925
"75158",436,449,3586,0.331881694885391
"75159",436,255,3586,0.580252567422152
"75175",436,3008,3587,3.25641971271579
"75176",436,3310,3587,0.748005944378118
"75177",436,100,3587,0.666514092724227
"75178",436,116,3587,2.89921521588791
"75179",436,449,3587,0.413751076131531
"75180",436,255,3587,0.669770643130915
"75196",436,3008,3588,3.11361652197248
"75197",436,3310,3588,0.606370854943573
"75198",436,100,3588,0.794262271671014
"75199",436,116,3588,2.97823534635797
"75200",436,449,3588,0.630200920104057
"75201",436,255,3588,0.905310125040033
"75217",436,3008,3589,2.98234654039399
"75218",436,3310,3589,0.611271340195171
"75219",436,100,3589,0.99457688093983
"75220",436,116,3589,3.01543471020349
"75221",436,449,3589,0.841459543947301
"75222",436,255,3589,1.13204888984531
"75238",436,3008,3590,2.99039832470676
"75239",436,3310,3590,0.595411516160042
"75240",436,100,3590,0.987402404797558
"75241",436,116,3590,2.7050487759918
"75242",436,449,3590,0.848243398382799
"75243",436,255,3590,1.13391554297487
"75259",436,3008,3591,3.17130129476986
"75260",436,3310,3591,0.357376218089565
"75261",436,100,3591,1.00921509704324
"75262",436,116,3591,2.27039050057055
"75263",436,449,3591,0.855067290977733
"75264",436,255,3591,1.16842782686822
"75280",436,3008,3592,3.21094015034989
"75281",436,3310,3592,0.347730199603083
"75282",436,100,3592,0.945686581960429
"75283",436,116,3592,2.15676290572724
"75284",436,449,3592,0.84603275427137
"75285",436,255,3592,1.15938370292151
"75301",436,3008,3593,3.23012943606367
"75302",436,3310,3593,0.316274153348009
"75303",436,100,3593,0.940649053898424
"75304",436,116,3593,1.86791798039984
"75305",436,449,3593,0.826354763766749
"75306",436,255,3593,1.1709772433741
"75322",436,3008,3594,3.11001381117914
"75323",436,3310,3594,0.414161638754726
"75324",436,100,3594,0.895917561051239
"75325",436,116,3594,1.91435674006309
"75326",436,449,3594,0.808405310534264
"75327",436,255,3594,1.14766710129724
"75343",436,3008,3595,3.02054173884835
"75344",436,3310,3595,0.438555004322149
"75345",436,100,3595,0.931048488640629
"75346",436,116,3595,1.88914600156393
"75347",436,449,3595,0.86507833292714
"75348",436,255,3595,1.21138295253813
"75364",436,3008,3596,3.0155518621017
"75365",436,3310,3596,0.435361280116871
"75366",436,100,3596,0.952018359539353
"75367",436,116,3596,1.88515646491876
"75368",436,449,3596,0.872083662328334
"75369",436,255,3596,1.21138295253813
"75385",436,3008,3597,3.02996157814336
"75386",436,3310,3597,0.366773170769074
"75387",436,100,3597,1.00707254182606
"75388",436,116,3597,1.87076916839705
"75389",436,449,3597,0.89830908199795
"75390",436,255,3597,1.24577477057452
"75406",436,3008,3598,3.06262781380565
"75407",436,3310,3598,0.324877402847598
"75408",436,100,3598,1.03438121628344
"75409",436,116,3598,1.86120894722355
"75410",436,449,3598,0.91650151783835
"75411",436,255,3598,1.27395871090864
"75427",436,3008,3599,3.07764654499116
"75428",436,3310,3599,0.286337946839046
"75429",436,100,3599,1.06199795899051
"75430",436,116,3599,1.85595431792515
"75431",436,449,3599,0.931597843116868
"75432",436,255,3599,1.31034155875482
"75448",436,3008,3600,3.07764654499116
"75449",436,3310,3600,0.273657389266214
"75450",436,100,3600,1.05311762419969
"75451",436,116,3600,1.84310073064388
"75452",436,449,3600,0.931597843116868
"75453",436,255,3600,1.31034155875482
"75469",436,3008,3601,3.09257593231662
"75470",436,3310,3601,0.194442880815935
"75471",436,100,3601,0.940365319702933
"75472",436,116,3601,1.70697051705646
"75473",436,449,3601,0.812860799460769
"75474",436,255,3601,1.19523073479559
"75490",436,3008,3602,3.15071542501763
"75491",436,3310,3602,0.183830605177702
"75492",436,100,3602,1.02992079617804
"75493",436,116,3602,1.71256189266257
"75494",436,449,3602,0.773127138186211
"75495",436,255,3602,1.15644082723674
"75511",436,3008,3603,3.28499649571563
"75512",436,3310,3603,0.271388221188761
"75513",436,100,3603,0.97435029003947
"75514",436,116,3603,1.60126693574182
"75515",436,449,3603,0.706384304256543
"75516",436,255,3603,1.09854290102845
"75532",436,3008,3604,3.79171434552301
"75533",436,3310,3604,0.502020817600227
"75534",436,100,3604,1.17511731237524
"75535",436,116,3604,1.22800957033078
"75536",436,449,3604,0.773052499629876
"75537",436,255,3604,1.10146837782299
"75553",436,3008,3605,3.90624628340265
"75554",436,3310,3605,0.509334359179705
"75555",436,100,3605,1.18697932691391
"75556",436,116,3605,1.22246638283472
"75557",436,449,3605,0.784438346806809
"75558",436,255,3605,1.10997151135558
"75574",436,3008,3606,4.00809491239878
"75575",436,3310,3606,0.632927140704995
"75576",436,100,3606,1.22525254707795
"75577",436,116,3606,1.20086810747934
"75578",436,449,3606,0.826887543527534
"75579",436,255,3606,1.09190184321715
"75595",436,3008,3607,4.23686568053992
"75596",436,3310,3607,0.775083128277864
"75597",436,100,3607,1.16714043365012
"75598",436,116,3607,1.18767402537102
"75599",436,449,3607,0.910520464559144
"75600",436,255,3607,1.06787636457644
"75616",436,3008,3608,4.23686568053992
"75617",436,3310,3608,0.783996750389311
"75618",436,100,3608,1.16714043365012
"75619",436,116,3608,0.966607742262082
"75620",436,449,3608,0.910520464559144
"75621",436,255,3608,1.06787636457644
"75637",436,3008,3609,4.27670630087933
"75638",436,3310,3609,0.841393338471966
"75639",436,100,3609,1.14670249333687
"75640",436,116,3609,0.874801281334795
"75641",436,449,3609,0.880275543807165
"75642",436,255,3609,1.01368185621772
"75658",436,3008,3610,4.30768473858754
"75659",436,3310,3610,0.913744789481177
"75660",436,100,3610,1.1346447769518
"75661",436,116,3610,0.770572832796485
"75662",436,449,3610,0.853200195501618
"75663",436,255,3610,0.760981976556607
"75679",436,3008,3611,4.26021697677712
"75680",436,3310,3611,0.911865856364849
"75681",436,100,3611,1.11787450811082
"75682",436,116,3611,0.704537060674597
"75683",436,449,3611,0.832465967306772
"75684",436,255,3611,0.62433936131242
"75700",436,3008,3612,4.21602122266006
"75701",436,3310,3612,0.912312861678492
"75702",436,100,3612,1.11787450811082
"75703",436,116,3612,0.681373152805421
"75704",436,449,3612,0.832465967306772
"75705",436,255,3612,0.618258009316499
"75721",436,3008,3613,4.1783557644126
"75722",436,3310,3613,0.920467305407422
"75723",436,100,3613,1.11787450811082
"75724",436,116,3613,0.677657461852225
"75725",436,449,3613,0.832465967306772
"75726",436,255,3613,0.610200803411467
"75742",436,3008,3614,4.09601859765993
"75743",436,3310,3614,0.853835337755472
"75744",436,100,3614,1.00290635724379
"75745",436,116,3614,0.646725908693938
"75746",436,449,3614,0.713049781712329
"75747",436,255,3614,0.435535914592586
"75763",436,3008,3615,4.09576389572507
"75764",436,3310,3615,0.844183173547069
"75765",436,100,3615,0.991172503855913
"75766",436,116,3615,0.619256032829717
"75767",436,449,3615,0.706036885509532
"75768",436,255,3615,0.292463554139657
"75784",436,3008,3616,4.08299804929772
"75785",436,3310,3616,0.824186423147094
"75786",436,100,3616,0.970235963773762
"75787",436,116,3616,0.624395645167389
"75788",436,449,3616,0.697270433978094
"75789",436,255,3616,0.24784205635848
"75805",436,3008,3617,4.08370424558011
"75806",436,3310,3617,0.824920693460893
"75807",436,100,3617,0.958642802142696
"75808",436,116,3617,0.733604874577589
"75809",436,449,3617,0.725572319620863
"75810",436,255,3617,0.561208346160319
"75826",436,3008,3618,3.96241004376491
"75827",436,3310,3618,0.697811934119788
"75828",436,100,3618,0.929485961432447
"75829",436,116,3618,0.849162179624128
"75830",436,449,3618,0.817072260757884
"75831",436,255,3618,0.578274315787931
"75847",436,3008,3619,3.99408211054968
"75848",436,3310,3619,0.716519039833555
"75849",436,100,3619,0.982393322424374
"75850",436,116,3619,0.769509959161674
"75851",436,449,3619,0.909850245317327
"75852",436,255,3619,0.703124626552079
"75868",436,3008,3620,4.0030160696305
"75869",436,3310,3620,0.716519039833555
"75870",436,100,3620,1.0319375476859
"75871",436,116,3620,0.769573159045974
"75872",436,449,3620,0.910635542521815
"75873",436,255,3620,0.710051386368621
"75889",436,3008,3621,4.0030160696305
"75890",436,3310,3621,0.716519039833555
"75891",436,100,3621,1.02862308389614
"75892",436,116,3621,0.912790494212117
"75893",436,449,3621,0.916665189097961
"75894",436,255,3621,0.743100703218615
"75910",436,3008,3622,4.0030160696305
"75911",436,3310,3622,0.716519039833555
"75912",436,100,3622,1.03011775730933
"75913",436,116,3622,0.961787728048139
"75914",436,449,3622,0.933442319419899
"75915",436,255,3622,0.8377250081405
"75931",436,3008,3623,4.07247078372086
"75932",436,3310,3623,0.790860871357283
"75933",436,100,3623,1.03095607822254
"75934",436,116,3623,1.00605708226919
"75935",436,449,3623,0.963830065646429
"75936",436,255,3623,0.704316731878492
"75952",436,3008,3624,4.07247078372086
"75953",436,3310,3624,0.791702456699485
"75954",436,100,3624,1.03095607822254
"75955",436,116,3624,1.13604505304323
"75956",436,449,3624,0.965407624324565
"75957",436,255,3624,0.657523165663385
"75973",436,3008,3625,4.04224987825543
